locus_tag,gene_name,logFC,Pvalue,q.value
P_05537,gapA,-0.273205087,0.222083769,0.595037932
P_00553,,-0.857202574,0.005408298,0.072321239
P_05538,,0.315872336,0.275546255,0.657075039
P_05539,dgcN,0.40166811,0.121754834,0.454471622
P_05540,,0.226560047,0.371134826,0.746136378
P_05541,recD,0.086260094,0.744482628,0.935074931
P_05542,recB,0.027745248,0.908680603,0.97216211
P_05543,recC,-0.249841111,0.304674723,0.688649114
P_05544,smc_4,0.102935875,0.670222086,0.904083575
P_05545,,0.236922671,0.614713185,
P_05546,,0.16021803,0.69494302,
P_05547,,0.336415172,0.184825472,0.551042925
P_00554,aroH_1,-1.099235141,0.00082545,0.021559823
P_05548,,-0.168693266,0.524415891,0.83523824
P_05549,,-0.381872866,0.081877991,0.37339963
P_05550,,-0.439586433,0.090179667,0.394404046
P_05551,,0.370115698,0.875512921,
P_05552,yhjX,-0.514923957,0.029838261,0.208310105
P_05553,,-0.448270609,0.059446854,0.312723944
P_05554,cobS,0.395138395,0.264550863,
P_05555,cobC,0.374761259,0.366883948,
P_05556,cobT,0.361671882,0.207993924,0.580727743
P_05557,cobP,0.214056184,0.604446868,
P_00055,,0.103378343,0.799208803,
P_00555,,-0.691635404,0.014315162,0.132672776
P_05558,,0.392858735,0.101015878,0.417360957
P_05559,yabJ_5,0.075018494,0.758105211,0.938289081
P_05560,spoT,0.318299956,0.175128404,0.536151303
P_05561,rpoZ,-0.15401223,0.574769159,0.860854493
P_05562,gmk,0.142239715,0.55262921,0.850461516
P_05563,,0.190046852,0.437329433,0.79254024
P_05564,rph,0.093478493,0.685358686,0.909994558
P_05565,,-0.041764927,0.866335929,0.963598777
P_05566,exoA,-0.064390189,0.773870929,0.943048187
P_05567,pyrE,0.103979985,0.656142711,0.901397631
P_00556,fabG_1,-0.702037582,0.020754821,0.166814454
P_05568,argB,-0.327401068,0.140404564,0.480229897
P_05569,algC,-0.023561883,0.914641336,0.972994984
P_05570,,0.140894005,0.697577661,
P_05571,araG_3,0.313221069,0.577378761,
P_05572,rbsC_5,-0.156931328,0.616760072,
P_05573,kdgR_3,0.51380449,0.041520162,0.256326952
P_05574,adhc1,0.634274819,0.007902103,0.092812433
P_05575,rhaS_13,0.854398014,0.000203297,0.008032839
P_05576,,0.004397601,0.983782645,0.993357172
P_05577,etfB_2,-0.097574154,0.659504248,0.901482938
P_00557,nanT_1,-0.563253,0.08664803,0.385274275
P_05578,etfA_2,-0.298918313,0.191241727,0.559410322
P_05579,,0.080464203,0.763013193,0.939844193
P_05580,,0.347063213,0.236795086,
P_05581,,0.299713093,0.232812124,0.606806198
P_05582,btuB_8,-0.612081351,0.012406851,0.122268041
P_05583,,-0.920724226,0.000811337,0.021491808
P_05584,tcyC,-1.415058833,3.37023E-07,5.72172E-05
P_05585,,-1.058506675,8.80438E-05,0.004697766
P_05586,rebO,-0.849372763,0.000314499,0.010598164
P_05587,,-0.996168695,0.004811534,
P_00558,,-0.467034288,0.283417598,
P_05588,,-0.116381818,0.682077248,0.9096826
P_05589,,-0.118063934,0.679372331,0.908830822
P_05590,hel,-0.199868953,0.513515734,
P_05591,,0.280564366,0.529317827,
P_05592,,-0.167509887,0.534988475,0.83903595
P_05593,,-0.616485788,0.015211121,0.137358196
P_05594,phoP_2,-0.466479273,0.068115366,0.340121516
P_05595,phoQ,-0.165980805,0.518031776,0.831510256
P_05596,,0.196968274,0.389009711,0.76230392
P_05597,,-0.072291634,0.789447057,0.947438146
P_00559,hupB_1,-0.492306927,0.068785007,0.342549336
P_05598,,-0.098006253,0.756159476,0.937540765
P_05599,dmlR_20,0.148194315,0.66845609,
P_05600,,-0.100277813,0.862529571,
P_05601,,-0.742516976,0.160062259,
P_05602,,-0.956981761,0.033066922,
P_05603,,-1.044542422,0.024395482,
P_05604,tdh_2,-0.154515147,0.759274224,
P_05605,,-0.289302196,0.767385273,
P_05606,nimR_6,0.097385611,0.714981037,0.92198932
P_05607,,-0.533283151,0.192808411,
P_00560,,-0.114896737,0.730744154,0.929832799
P_05608,,0.248911647,0.741388224,
P_05609,dmlR_21,-0.257342353,0.41552031,
P_05610,mntH,0.174964844,0.511131314,0.829029116
P_05611,,0.601483569,0.01114345,0.114974546
P_05612,,-0.027449928,0.979651185,
P_05613,rhaS_14,0.119770288,0.655526489,0.901397631
P_05614,,-0.015540876,0.955276632,0.984352242
P_05615,,-0.187698279,0.47076842,0.814695306
P_05616,,0.009714875,0.968032515,0.988618514
P_05617,ssuB_2,-0.109955372,0.754593191,
P_00561,,-0.477892136,0.336824684,
P_05618,,0.021365679,0.947282098,0.981902032
P_05619,ssuA_4,-0.831966053,0.001909741,0.037541479
P_05620,argP_8,-0.076000674,0.780306154,0.943048187
P_05621,atsK,-0.564271772,0.050111892,0.282730992
P_05622,,0.181635101,0.479580312,0.81992666
P_05623,,0.19706495,0.428282459,0.785671047
P_05624,proS,0.053771851,0.810359673,0.953620646
P_05625,,0.182315651,0.44928417,0.799083988
P_05626,ogt_2,0.069470775,0.81436455,
P_05627,,0.62148412,0.0091425,0.10288413
P_00562,,-0.015969893,0.965787675,
P_05628,,0.020333129,0.93322442,0.978441527
P_05629,,-0.279852034,0.20988333,0.582170107
P_05630,groS,-0.28908268,0.237840543,0.613490628
P_05631,groL,-0.508160676,0.021618813,0.171350628
P_05632,,-0.103649786,0.670126562,0.904083575
P_05633,,0.005506294,0.980031953,0.992670454
P_05634,bepC,0.083943349,0.70209894,0.918163191
P_05635,ltxB,0.097496711,0.665834888,0.903667626
P_05636,prsE_3,0.238124075,0.324387018,0.708115436
P_05637,nadA,0.146465977,0.525719258,0.83523824
P_00563,,-0.428449536,0.525257262,
P_05638,shlB_2,0.007494788,0.97599444,0.992199029
P_05639,shlA,-0.486059047,0.035379657,0.228404269
P_05640,,-0.464560381,0.204262471,
P_05641,emrB_3,-0.166711715,0.491146852,0.826560972
P_05642,,-0.036577646,0.891846048,0.968292149
P_05643,,-0.25864391,0.27584837,0.657075039
P_05644,yigZ,-0.220828403,0.491808951,
P_05645,rutR_3,-0.511634771,0.057931572,0.308225673
P_05646,xanP_2,-0.308123649,0.378097691,
P_05647,hdfR_6,-0.16357483,0.526766084,0.83523824
P_00564,,0.057357961,0.831907886,0.95592068
P_05648,,-0.205478328,0.433034107,0.78896702
P_05649,bauC_2,-0.359514054,0.109204121,0.43207351
P_05650,dhaL-2,-0.111037254,0.786799179,
P_05651,dhaK-2,-0.021656769,0.955421998,
P_05652,eltD_2,0.288389967,0.429848969,
P_05653,golD_2,0.348853089,0.487912673,
P_05654,thpA_3,0.217300158,0.666051174,
P_05655,rbsC_6,0.390145873,0.437509102,
P_05656,rbsA_3,-0.646258108,0.038357497,
P_05657,rpiB,-0.092428134,0.842175637,
P_00056,tcpE,0.176563601,0.750358569,
P_00565,,-0.734440399,0.163752724,
P_05658,lsrR,-0.124992627,0.622103752,0.883146147
P_05659,prmB,0.143655398,0.542821775,0.845608645
P_05660,sttH,0.187384595,0.411327016,0.776696867
P_05661,,0.690216592,0.003927718,0.059153334
P_05662,smrA,0.704177906,0.005309924,0.071340169
P_05663,folE_2,0.02523766,0.916358263,0.973383778
P_05664,,0.040777601,0.882623058,0.966633691
P_05665,,0.064506559,0.871524788,
P_05666,,-0.106784119,0.739647408,
P_05667,citN_2,-0.015758214,0.963946019,
P_00566,traC_1,-0.105405308,0.780503168,
P_05668,cynR_6,-0.427274933,0.153041092,
P_05669,amn,-0.287084143,0.194012462,0.560864199
P_05670,rluE,0.33233492,0.205936931,0.579634089
P_05671,,0.141110853,0.707483391,
P_05672,lrp_4,-0.193023026,0.432404742,0.788204838
P_05673,,0.11347652,0.644155764,0.894727326
P_05674,fieF,-0.384746209,0.11087496,0.433884714
P_05675,,-0.588334952,0.022135767,0.173264971
P_05676,srmB,-0.107506289,0.659815486,0.901482938
P_05677,gltR_6,-0.094769798,0.686064534,0.910532564
P_00567,,-0.325114665,0.484249118,
P_05678,,-0.162205821,0.471834916,0.814695306
P_05679,glpE_4,-0.063403164,0.774120946,0.943048187
P_05680,ssuA_5,-1.008775109,0.000616377,0.01770898
P_05681,moxC_2,-1.026190882,5.10698E-05,0.003179098
P_05682,ydbM,-0.859883067,0.000666419,0.018437596
P_05683,ghrA_2,-0.552127158,0.029332621,0.206711963
P_05684,fhuA_7,-0.406900932,0.106184795,0.426816692
P_05685,degS,0.033947009,0.890663318,0.967886964
P_05686,,-0.305318601,0.203953911,0.578411434
P_05687,cysD,0.529499097,0.018999111,0.158536317
P_00568,,-0.497221925,0.080250007,0.369304432
P_05688,cysNC,0.319596344,0.144513214,0.488499421
P_05689,ghrB_2,-0.340545951,0.156390017,0.508812467
P_05690,dmlR_22,0.049157575,0.839778848,0.957148001
P_05691,oprM_6,0.120509804,0.730967631,
P_05692,aaeB_3,0.161323373,0.63512573,
P_05693,aaeX_2,0.001635942,0.999122761,
P_05694,aaeA_2,1.227724774,0.00535504,
P_05695,,-0.140288855,0.69359339,
P_05696,fadA_4,-0.126250748,0.609661845,0.879863598
P_05697,lcfB,-0.026542682,0.91815988,0.974211258
P_00569,lpd,-0.91329783,0.001439849,0.031085759
P_05698,proP_11,0.120425704,0.660841481,0.901482938
P_05699,,0.045549715,0.896295213,
P_05700,cysG_3,0.066988407,0.790165951,0.947438146
P_05701,estB_2,-0.032279684,0.901538835,0.970388343
P_05702,,-0.393239587,0.315464677,
P_05703,,-0.466547705,0.287999405,
P_05704,sbcD,-0.205506229,0.461869505,0.805504852
P_05705,,-0.258947435,0.294221555,0.678188777
P_05706,,-0.365198722,0.177934909,0.541635602
P_05707,cpxR,0.24591489,0.293892232,0.678188777
P_00570,pdhC,-0.953976481,0.000653565,0.018295232
P_05708,yciI,0.271002061,0.282692616,0.664931812
P_05709,yciB,0.382710812,0.111514788,0.434767988
P_05710,yciV,0.191791714,0.413650452,0.777632094
P_05711,yciO,0.096480699,0.682992515,0.9096826
P_05712,scpA,0.228789988,0.382878479,0.755840972
P_05713,scpB,0.140722816,0.583030903,0.865508912
P_05714,,0.162153861,0.566789224,0.857228564
P_05715,,0.306684162,0.189747391,0.558916802
P_05716,,0.24181142,0.333508292,0.716340362
P_05717,,-0.241388855,0.311321585,0.697532166
P_00571,,-1.247443476,5.83516E-05,0.003572838
P_05718,,-0.667042614,0.002852552,0.048893765
P_05719,gpmA_2,-0.054240522,0.805642404,0.952558679
P_05720,sohB,-0.152125352,0.515977257,0.830321006
P_05721,,-0.038853303,0.870950306,0.963757813
P_05722,cyoD_2,0.144588805,0.697878699,
P_05723,cyoC_2,-0.677857593,0.150660231,
P_05724,cyoB_2,0.094662409,0.772075184,
P_05725,cyoA_2,0.322015474,0.538285416,
P_05726,,-0.301861598,0.82500945,
P_05727,,0.144132032,0.696044522,
P_00572,dxs_1,-1.519216615,7.58423E-07,9.76797E-05
P_05728,comM,-0.032481748,0.921897926,
P_05729,,-0.115866128,0.641171966,0.894456999
P_05730,gcvA_7,-0.121572788,0.645661659,0.895819575
P_05731,mdtK,-0.382818886,0.150595807,0.500868513
P_05732,ndoR,0.032992276,0.896533369,0.969639056
P_05733,fumA,-0.236660792,0.282307839,0.664931812
P_05734,dctB_3,0.500250621,0.064016106,0.327813807
P_05735,dctD_5,0.283811589,0.263448851,0.645367046
P_05736,amiD_2,-0.602034297,0.410851355,
P_05737,sasA_23,-0.265416656,0.313942229,0.699895316
P_00573,baiA,-0.66854057,0.009552526,0.105246852
P_05738,qseB_2,-0.421874065,0.150318429,0.500837943
P_05739,dsbD,-0.410293346,0.084908044,0.380409729
P_05740,resA_2,-0.256548706,0.360916652,0.736201854
P_05741,dsbG,-0.313949754,0.299008264,
P_05742,,0.247717845,0.36110356,0.736201854
P_05743,purL,0.33786199,0.124642101,0.459563915
P_05744,mltF_4,0.074747155,0.767949398,0.941349197
P_05745,sugE,-0.048104995,0.837621557,0.95614808
P_05746,panS,-0.177063421,0.6054477,
P_05747,rdgC,-0.365103111,0.128657212,0.464284721
P_00574,aroE_1,-0.622773211,0.022178712,0.173264971
P_05752,intA_5,0.162908102,0.638986183,
P_05753,,0.022342837,0.954172377,
P_05754,,0.396123305,0.09341184,0.401621769
P_05755,,0.61785174,0.006957143,0.085196491
P_05757,,-0.086880699,0.731858434,0.930391849
P_05758,yheS,0.248469619,0.274885996,0.657075039
P_05759,,0.468071665,0.096473955,0.407152794
P_05760,rhtB_6,-0.361744782,0.142633469,0.483865582
P_05761,,-0.09371731,0.866564766,
P_05762,,-0.14713117,0.669376084,
P_00057,,0.056354579,0.857336255,
P_00575,fabG_2,-0.159504554,0.527977908,0.83523824
P_05763,rimO_2,0.915666128,0.000116008,0.005777214
P_05764,,0.142604501,0.567354424,0.857228564
P_05765,,0.473954304,0.071323174,0.350805205
P_05766,,-0.900783952,0.001296643,0.029174465
P_05767,,-0.025004222,0.916570481,0.973383778
P_05768,polC_4,0.218165341,0.454459849,0.799823229
P_05769,,-0.565041986,0.148792041,
P_05770,exbD_5,-0.540594982,0.349572428,
P_05771,tolQ_4,-0.329685219,0.508988525,
P_05772,,-0.360716174,0.452150471,
P_00576,,0.07851164,0.750827498,0.935294446
P_05773,dnaB_2,0.346375983,0.13162016,0.467682695
P_05774,rplI,0.4875843,0.053970953,0.295574058
P_05775,,0.681977852,0.009378613,0.103943978
P_05776,rpsR,0.624005006,0.00570234,0.075636278
P_05777,rpsF,0.640150208,0.005828325,0.076650689
P_05778,rlmB,0.264780266,0.241759809,0.618898482
P_05779,rnr,0.210991899,0.333716795,0.716340362
P_05781,sutA,-0.12672967,0.681503386,
P_05782,,0.017489227,0.941429984,0.980872847
P_05783,amtB_3,-0.754071946,0.001511235,0.031889624
P_00577,,-0.209777842,0.593676388,
P_05784,glnK,-0.272502085,0.257278405,0.639528675
P_05785,,0.132444211,0.598901639,0.875466342
P_05786,,-0.258240911,0.323418108,0.706413235
P_05787,,-0.503447535,0.444648934,
P_05788,aroP_2,0.516124601,0.060938024,0.316305602
P_05789,,-0.379619308,0.310617209,
P_05790,,-0.228098502,0.556066451,
P_05792,ykfA,0.156806583,0.510669085,0.829029116
P_05793,,0.151000598,0.50227433,0.829029116
P_05794,,0.161092713,0.778814581,
P_00578,,0.0690276,0.832874353,
P_05795,sotB_3,-0.162756084,0.593629287,0.871542998
P_05796,,0.026808037,0.93236516,
P_05797,rutR_4,0.168593322,0.54866809,0.848250232
P_05798,pcoC,-0.320782753,0.37986799,
P_05799,yebZ,-0.472484165,0.110128158,0.432842079
P_05801,,0.473541065,0.045998163,0.267327791
P_05802,,0.147552222,0.574053747,0.860734943
P_05803,,0.137001086,0.674901398,
P_05805,dinB,0.185022372,0.503320629,0.829029116
P_05806,,0.65704641,0.007661274,0.091130125
P_00579,,0.17889445,0.606907535,
P_05807,,0.026783082,0.908252985,0.97216211
P_05808,,-0.476901347,0.057647006,0.30714917
P_05811,,-1.507228339,0.514707025,
P_00580,,0.258226661,0.393522328,
P_00581,ycaD_1,0.070010837,0.798097792,0.950176016
P_00582,,-0.271213823,0.515594813,
P_00583,proC_1,-0.615919179,0.02558483,0.187739371
P_00584,,-0.27248683,0.348549875,0.727281444
P_00058,,0.326405543,0.527156467,
P_00585,proC_2,-0.533974835,0.06462801,0.328863239
P_00586,,-0.042669945,0.857841279,0.959292568
P_00587,,-0.036266506,0.893580827,0.968478595
P_00588,lvr,-0.32564279,0.279336833,
P_00589,benC,-0.568567484,0.099369092,
P_00590,cbdB,-0.668818102,0.301857458,
P_00591,cbdA,-0.43793516,0.118137294,0.446147927
P_00592,rhaS_1,0.025963531,0.925212327,0.975901734
P_00593,btuD_1,-0.021902949,0.92992781,0.977012762
P_00594,nikA,-0.451018201,0.113719987,0.440009046
P_00059,,0.105933502,0.777508485,
P_00595,gsiC_2,-0.71059981,0.014545422,0.134141114
P_00596,ddpC_2,-0.748391733,0.009167775,0.10288413
P_00597,gsiA_2,-0.776350308,0.002039884,0.039261207
P_00598,,-0.289082042,0.372569531,
P_00599,,-1.014260762,0.344869388,
P_00600,nphR,0.101632118,0.790301214,
P_00601,oxd,0.299326892,0.354861198,
P_00602,,0.137373892,0.766076876,
P_00603,,-0.228156637,0.544823497,
P_00604,nthA,0.132577772,0.780299185,
P_00006,,0.055166233,0.823882181,0.95592068
P_00060,bfpB,-0.370861349,0.188138356,0.555491511
P_00605,nthB,-0.526950163,0.292707018,
P_00606,yciC_1,-0.258819181,0.519879492,
P_00607,,-0.043205373,0.905630478,
P_00608,acsA_1,-0.215742315,0.567110518,
P_00609,slmA_1,0.378791001,0.387505636,
P_00610,,0.016265485,0.947655118,0.981902032
P_00611,dmlR_2,-0.051801624,0.857068217,0.959292568
P_00612,bepF_1,-0.498924591,0.047563892,0.273608258
P_00613,oqxB18,0.523751894,0.088163602,0.387401238
P_00614,oprM_1,0.812585114,0.010642629,0.112606857
P_00061,,0.059923249,0.850058768,
P_00615,,0.961730818,0.157543997,
P_00616,,0.074385013,0.783522856,0.944018666
P_00617,efeU,-0.243042582,0.3171241,0.700706487
P_00618,efeO_1,-0.154897388,0.524134222,0.83523824
P_00619,efeB,-0.174311006,0.476370469,0.818284035
P_00620,efeO_2,-0.285151368,0.289728802,0.672970817
P_00621,pssA,0.324348953,0.164060097,0.521058218
P_00622,nemR_1,-0.413817725,0.132102801,0.4681252
P_00623,,-0.748542929,0.002178256,0.04088334
P_00624,yedZ,-0.134657073,0.611426618,0.881388814
P_00062,,-0.010369124,0.96820452,0.988618514
P_00625,msrP,-0.277544153,0.259869109,0.641938574
P_00626,,-0.015751497,0.946687615,0.981902032
P_00627,ilvC,-0.860015362,0.000161715,0.007105962
P_00628,ilvH,-0.970294505,1.04571E-05,0.000887668
P_00629,ilvI,-0.602655379,0.006515712,0.082216833
P_00630,yqcC,0.307690111,0.296877818,0.678188777
P_00631,,0.229225265,0.321576073,0.705276943
P_00632,mrcB,0.430080426,0.054360377,0.297270875
P_00633,,-0.280179913,0.217370063,0.590456134
P_00634,,0.147893221,0.560762961,0.855620664
P_00063,rapA_1,0.120556879,0.701913321,
P_00635,,-0.195046953,0.45835444,0.802227663
P_00636,hmuV,-0.240439612,0.501942495,
P_00637,hmuU,-0.211706976,0.560721128,
P_00638,hmuT,-0.213127001,0.450139411,0.799100698
P_00639,,0.09216013,0.818651147,
P_00640,sfsA,-0.175177398,0.552907786,
P_00641,aspC_1,-0.039493304,0.868525862,0.963757813
P_00642,dksA_1,0.126874114,0.574448563,0.860854493
P_00643,gluQ,0.007814327,0.977032213,0.992534691
P_00644,,-0.230360627,0.681490505,
P_00064,,0.153659155,0.624114413,
P_00645,sasA_2,0.04554299,0.846089959,0.95787105
P_00646,zraR,0.334902603,0.125941055,0.460492179
P_00647,,-0.593940615,0.007125904,0.086079364
P_00648,pcnB,0.474545269,0.03978075,0.249297148
P_00649,folK_2,0.389515022,0.152018386,0.503805389
P_00650,panB,-0.103118689,0.649938253,0.898963628
P_00651,panC,-0.250285484,0.28496947,0.668148758
P_00652,pgi,-0.2195233,0.318704581,0.700849848
P_00653,acsA_2,-0.504324223,0.03252498,0.217318066
P_00654,rlmI_1,0.293275398,0.34325336,0.724275059
P_00065,topA_1,-0.027579812,0.919949455,0.974233507
P_00655,,0.259535601,0.256237012,0.638327126
P_00656,osmY_2,-1.146766833,1.89816E-07,3.37602E-05
P_00657,pnp,0.344706356,0.115185972,0.44215787
P_00658,rpsO,0.139030255,0.537978149,0.840731542
P_00659,truB,0.620050968,0.011902894,0.119831026
P_00660,rbfA,0.741665909,0.005096941,0.069989241
P_00661,infB,0.494462484,0.036091526,0.2316183
P_00662,nusA,0.506343776,0.026611868,0.193376125
P_00663,rimP,0.501154777,0.026500267,0.192940538
P_00666,tpiA,0.517149543,0.021267532,0.169927665
P_00066,,0.141959318,0.758144537,
P_00667,glmM,0.182045032,0.408602041,0.77507802
P_00668,folP,0.274384468,0.263061759,0.645367046
P_00669,ftsH,-0.094380931,0.669364627,0.904083575
P_00670,rlmE,0.150973472,0.501209967,0.829029116
P_00671,,0.021444836,0.933336359,0.978441527
P_00672,,0.470223606,0.065267713,0.330738326
P_00673,greA_1,0.098962316,0.682064785,0.9096826
P_00674,carB,0.307699501,0.159948588,0.513678396
P_00675,carA,0.452878852,0.048888469,0.278776231
P_00676,dapB,-0.226501171,0.317616086,0.700706487
P_00067,,-0.212628675,0.529663268,
P_00677,dnaJ,-0.259442201,0.241344838,0.618332693
P_00678,dnaK_1,-0.924650417,4.83098E-05,0.003110987
P_00679,grpE,-0.606702561,0.00526244,0.070957453
P_00680,recN,-0.717875295,0.418517386,0.780021176
P_00681,fur,-0.011096538,0.960324539,0.985929674
P_00682,bamE,0.155399457,0.485775678,0.822844516
P_00683,rnfH,0.155132074,0.560409739,0.855620664
P_00684,ratA,-0.039262959,0.885455397,0.967072297
P_00685,smpB,-0.066683199,0.774951768,0.943048187
P_00686,pdhR,0.163719251,0.510847563,0.829029116
P_00068,,-0.537117696,0.348252301,
P_00687,glcA,1.646118289,0.512133429,0.829029116
P_00688,lutA_2,0.020754754,0.930546516,0.977387862
P_00689,,-0.926723474,3.271E-05,0.002262441
P_00691,intA_2,-0.42600153,0.098165391,0.41104006
P_00692,,-0.211395592,0.761968128,
P_00693,,-0.137313299,0.697365562,
P_00694,,-0.491632271,0.524353055,
P_00695,,0.026272568,0.923662855,0.9751226
P_00696,,-0.422248323,0.098372771,0.411447143
P_00697,,0.205998512,0.391211411,0.764212668
P_00069,,-0.259260564,0.571029818,
P_00698,queC_1,-0.243136607,0.338792222,0.720044321
P_00699,,0.084131065,0.733748708,0.931044996
P_00700,,0.000271701,0.999387631,
P_00701,rep_1,-0.166358779,0.480849428,0.819978978
P_00702,rhlE_1,0.031737659,0.88991164,0.967623585
P_00703,,0.324908754,0.162436751,0.517663194
P_00704,,0.14182938,0.523989815,0.83523824
P_00705,rapA_3,0.126797431,0.587166617,0.867376098
P_00706,,0.04066966,0.900295188,
P_00707,ytfF_1,-0.143025904,0.656410616,
P_00007,,0.046501026,0.893971503,
P_00070,,0.322956144,0.516041933,
P_00708,,0.152778958,0.710196845,
