locus_tag,gene_name,logFC,Pvalue,q.value
P_02591,lepB,-0.694443062,1.16005E-18,8.74839E-18
P_02592,lepA,-0.461916306,1.99942E-08,7.84323E-08
P_02593,lptG,-0.171800956,0.033257451,0.058385743
P_02594,lptF,-0.484577183,1.00502E-07,3.72356E-07
P_02595,,1.24334917,6.07038E-08,2.28895E-07
P_02596,pepA,0.181627142,0.008157207,0.016300212
P_02597,holC,-1.023504049,4.12601E-09,1.71713E-08
P_02598,,0.540120537,1.20193E-12,6.45262E-12
P_02599,valS,0.019905073,0.774094171,0.826769273
P_02600,rlmF,0.266768703,0.002845407,0.006180845
P_00262,soxB_1,0.845260417,3.62225E-11,1.7469E-10
P_02601,hupB_3,-0.449400276,6.95935E-11,3.29535E-10
P_02602,yejK_2,-0.367541949,0.001093692,0.002544265
P_02603,,0.083778942,0.557797103,0.643974568
P_02604,,0.630163585,9.17272E-13,4.98035E-12
P_02605,,0.195829435,0.122489201,0.182132681
P_02606,,-1.394475312,3.1543E-07,1.11538E-06
P_02607,,-2.110632906,1.28111E-16,8.68036E-16
P_02608,,-2.378559342,6.17303E-60,1.64014E-58
P_02609,,-3.330104176,5.84734E-31,7.20126E-30
P_02610,fecI_4,-2.535143707,4.94709E-65,1.50219E-63
P_00263,glyA_1,0.7160484,3.48348E-07,1.22498E-06
P_02611,fecR_3,-2.370033755,1.46438E-78,5.64033E-77
P_02612,fecA_1,-0.084072577,0.540572328,0.628641254
P_02613,dmlR_7,0.353017198,0.031126385,0.055066067
P_02614,stp,0.304376036,0.067020459,0.108224652
P_02615,,0.608747534,6.52524E-18,4.75837E-17
P_02616,gcvA_5,-0.510087473,0.016832218,0.031755457
P_02617,sdaA_1,-0.269975161,0.0492369,0.082743944
P_02618,sdaC_1,-0.026147665,0.822955486,0.860666488
P_02619,,-0.178249378,0.033183183,0.058309335
P_02620,psiE,-0.377592635,0.081897732,0.128802269
P_00026,yjmC,-3.002224336,8.4928E-221,1.3926E-218
P_00264,,-0.237550289,0.189221891,0.266032444
P_02621,,-0.323153715,0.178159086,0.252395703
P_02622,ldh,0.76140967,2.65023E-33,3.59567E-32
P_02623,,0.420566448,8.09943E-08,3.03609E-07
P_02624,pcaK_1,0.186477014,0.132719279,0.195451871
P_02625,nagL_1,0.830613357,9.01878E-24,8.48505E-23
P_02626,,0.929931556,5.44768E-28,6.0944E-27
P_02627,hmgA,1.132275316,5.35719E-40,8.88581E-39
P_02628,kdgR_2,-0.38297017,0.001333545,0.00306742
P_02629,dacC_2,-0.163847998,0.180860499,0.25578078
P_02630,fhuA_3,1.168463162,3.45068E-61,9.66022E-60
P_00265,ltaE_1,-0.025937819,0.791587431,0.838177171
P_02631,sbp_2,-0.421107678,1.26811E-05,3.82634E-05
P_02632,,0.125989019,0.171078593,0.243627802
P_02633,,0.475075975,0.001395643,0.003191073
P_02634,ttuE,0.305195916,0.11923734,0.178018494
P_02635,ttuD,0.469375126,0.006718379,0.013585897
P_02636,glxR,0.584232809,0.000593626,0.001446018
P_02637,hyi,0.794900235,5.69925E-09,2.33628E-08
P_02638,gcl,1.23018291,7.63379E-29,8.79725E-28
P_02639,,1.119116091,0.01141066,0.022198569
P_02640,,-0.017140535,0.915104345,0.93365046
P_00266,,-0.205962927,0.427718941,0.520169316
P_02641,rutR_1,-0.564664142,3.14103E-07,1.11137E-06
P_02642,yedI,0.160486431,0.08589093,0.134372267
P_02643,,-0.121294197,0.26180255,0.349333837
P_02644,,-0.765598181,2.65517E-13,1.49392E-12
P_02645,,0.578861348,6.87507E-05,0.000189056
P_02646,,-0.174963374,0.16694732,0.238573374
P_02647,,0.225240532,0.081672696,0.128521964
P_02648,yjcH,-0.519757042,4.21829E-08,1.60749E-07
P_02649,actP,-0.96202436,9.68429E-32,1.23507E-30
P_02650,,0.331123879,0.000876405,0.002065581
P_00267,iaaM_2,0.077681177,0.336088258,0.428434143
P_02651,gltA,-0.356143523,4.29211E-07,1.49741E-06
P_02652,sdhC,-0.902893275,6.50323E-20,5.21258E-19
P_02653,sdhD,-1.299733043,6.04774E-30,7.24592E-29
P_02654,sdhA,-0.991379891,2.11033E-44,3.88179E-43
P_02655,sdhB,-0.628287472,4.03363E-20,3.25127E-19
P_02656,sucA,-1.211942736,1.01783E-69,3.31893E-68
P_02657,sucB,-0.843203209,5.38123E-28,6.03182E-27
P_02658,lpdG,-0.990225677,5.01411E-38,7.69411E-37
P_02659,sucC,-1.30064327,7.28499E-59,1.89179E-57
P_02660,sucD,-1.090429776,1.33889E-25,1.34569E-24
P_00268,,0.330371368,0.002100752,0.004647732
P_02661,brnQ,0.010275714,0.910328282,0.930309185
P_02662,,-0.137827304,0.276844761,0.3661521
P_02663,,0.697920187,1.00755E-22,9.09174E-22
P_02664,,-0.32264004,0.17784218,0.252008956
P_02665,,0.291781459,0.316222335,0.407362509
P_02666,htpG,-0.771794505,8.03218E-21,6.71964E-20
P_02667,,0.085753659,0.31454163,0.405743856
P_02668,,0.217817753,0.035006203,0.061045456
P_02669,,0.384156891,0.000142174,0.000375833
P_02670,,0.140524685,0.294055884,0.384416109
P_00269,ramA_2,0.304551128,0.000905437,0.002128759
P_02671,,0.30737339,1.29317E-05,3.89786E-05
P_02672,fabB_2,0.18017455,0.011124081,0.021687851
P_02673,fabA,-0.362459525,2.49059E-05,7.2299E-05
P_02674,rcsC_8,-0.32695113,0.003678133,0.007823564
P_02675,,-0.165896788,0.329422245,0.421246494
P_02676,btuB_5,0.695993188,1.49878E-20,1.23585E-19
P_02677,gpsA,-0.132910155,0.143780344,0.209749719
P_02678,,0.404121886,0.000339792,0.000856419
P_02679,sixA,0.005261139,0.956083026,0.967371025
P_02680,,0.720803523,1.53042E-12,8.14757E-12
P_00270,hcr,0.659384538,9.33896E-15,5.73836E-14
P_02681,,0.13836848,0.180470271,0.255302664
P_02682,,0.035575938,0.748116325,0.807037517
P_02683,menH_1,-0.192029004,0.22356939,0.306220699
P_02684,,-0.253351433,0.024878388,0.0449975
P_02685,ydiK_1,0.131972302,0.143174932,0.209132332
P_02686,sasA_14,-0.04035042,0.772651673,0.825437072
P_02687,ompR_4,0.590977857,5.87475E-10,2.58949E-09
P_02688,pyrF,-0.62519288,3.61616E-11,1.74543E-10
P_02689,bcp,-0.175641646,0.107673784,0.16347615
P_02690,gcvR,-0.480212869,8.51285E-05,0.000231213
P_00271,hcaE,0.779154609,1.07369E-20,8.93029E-20
P_02691,dapA_1,-0.41416538,1.32883E-07,4.83892E-07
P_02692,bamC,-0.602388847,1.65136E-14,1.00075E-13
P_02693,yycJ,-0.523220766,2.14407E-10,9.81248E-10
P_02694,purC,-0.418129248,6.47528E-05,0.000178576
P_02696,intQ,0.529004573,3.08866E-07,1.09351E-06
P_02697,,0.015423816,0.96926708,0.977606025
P_02698,,-0.616720957,0.279824168,0.369344734
P_02699,,-0.848051607,0.085694129,0.1341147
P_02700,,-0.950076632,0.108042394,0.163949048
P_02701,,-0.309737854,0.157514137,0.226844073
P_00272,,0.740060424,0.000346102,0.000871174
P_02702,,-0.337333797,0.207308,0.287168866
P_02703,,-0.304450346,0.239786167,0.324406604
P_02704,,-0.368560994,0.129919987,0.191772327
P_02705,,-0.00570263,0.984679697,0.989160998
P_02706,,0.222002055,0.604768542,0.684839515
P_02707,,0.4661649,0.339669535,0.432231366
P_02708,,0.097603189,0.841078548,0.874888501
P_02709,,0.037996583,0.910160068,0.930309185
P_02710,,0.36960035,0.560204869,0.646014293
P_02711,prtR_3,0.332745422,0.00048041,0.001183801
P_00273,fixB,0.569338184,0.004775926,0.009934146
P_02712,,0.163894588,0.423503951,0.515917889
P_02713,,-0.209760993,0.397912281,0.491417814
P_02714,,-0.643122586,0.07967976,0.125879878
P_02715,,-0.108762951,0.432877033,0.524774249
P_02716,,0.370189929,0.405327434,0.498750888
P_02717,,-0.220638496,0.005695995,0.011649792
P_02718,,-0.086862553,0.650469378,0.72516015
P_02719,,-0.152192847,0.630986823,0.707134032
P_02720,,0.341274254,0.346087286,0.439177508
P_02721,,-0.074488145,0.583303629,0.666317581
P_00027,iolG_1,-3.173813832,3.9578E-154,3.3403E-152
P_00274,lutA_1,0.574286579,1.60697E-05,4.77598E-05
P_02722,,-0.466758085,0.033608255,0.058911965
P_02723,,-0.331306367,0.003208972,0.006900072
P_02724,,-0.454650495,0.494096027,0.585629306
P_02725,,-0.038697618,0.800106459,0.844282019
P_02726,,0.085080835,0.431224322,0.523544825
P_02727,,0.655643611,8.87337E-05,0.000240549
P_02728,,0.020461616,0.877333663,0.90368692
P_02729,,-0.592722211,0.056960628,0.094125264
P_02730,,-1.049463588,0.105966069,0.161327864
P_02731,,-0.548482363,0.050110783,0.084015712
P_00275,stcD,0.628778325,7.5367E-05,0.000205771
P_02732,,-0.25227391,0.201274276,0.280348807
P_02733,,-0.07102445,0.667285416,0.740009855
P_02734,,0.017967167,0.945369421,0.958225911
P_02735,,-0.162980596,0.563475098,0.648963193
P_02736,,-0.18977049,0.452849638,0.543422435
P_02737,,-0.349325047,0.001212103,0.002803813
P_02738,,-0.147158132,0.48606306,0.576822974
P_02739,,-0.201428372,0.302369965,0.393224842
P_02740,,-0.224095561,0.362739439,0.456026646
P_02741,,-0.389959297,0.000654543,0.001579655
P_00276,,0.608933967,0.091862444,0.142601723
P_02742,,-0.18772947,0.067296149,0.108601403
P_02743,,-0.535445139,1.52007E-08,5.99978E-08
P_02744,,-0.486854731,0.105312048,0.160442219
P_02745,,-0.381983326,0.103108265,0.157586773
P_02746,,0.862103575,3.10566E-32,4.04158E-31
P_02747,,0.479518698,9.39835E-10,4.08615E-09
P_02748,,0.398954617,4.43137E-06,1.40274E-05
P_02749,,0.122068403,0.138061145,0.202383886
P_02750,relE,1.015926657,1.97711E-13,1.1201E-12
P_02751,relB,0.718399727,9.15538E-12,4.61306E-11
P_00277,,0.246702959,0.175298,0.24877231
P_02752,,0.189233196,0.518202447,0.607303215
P_02753,nepI_2,0.459739192,3.15901E-06,1.01226E-05
P_02754,,0.776065957,0.000341771,0.000861029
P_02755,argP_3,0.096726488,0.689995669,0.758308147
P_02756,proP_3,-0.035878645,0.845967532,0.878575401
P_02757,hyuC_1,1.125688511,2.49462E-16,1.65894E-15
P_02758,aphA_2,-0.086037137,0.691751959,0.760049307
P_02759,cynR_4,0.364989304,0.000359436,0.000901968
P_02760,ais_1,0.035738082,0.864139491,0.892923396
P_02761,proP_4,0.435341368,0.003679352,0.007823564
P_00278,,0.190580308,0.068364799,0.110147552
P_02762,,0.875793966,1.10055E-35,1.60306E-34
P_02763,nodD2_4,-0.255537566,0.010946869,0.021383282
P_02764,,0.047203092,0.557222418,0.643440535
P_02765,pcpR_2,0.75396294,1.27003E-22,1.13886E-21
P_02766,yycB_2,0.035068757,0.892982082,0.916620312
P_02767,aruI,0.068031847,0.624962572,0.702577904
P_02768,ampR_1,0.240693058,0.018421647,0.034437078
P_02769,yhdN,0.031276119,0.715005821,0.779080768
P_02770,nagL_2,0.535689205,3.77599E-06,1.20257E-05
P_02771,dmlR_8,0.207299213,0.017408119,0.032706363
P_00279,,-0.852735053,0.000441765,0.001092325
P_02772,dmlR_9,-0.36764492,0.025240565,0.045552076
P_02773,,0.954356383,1.03747E-17,7.4988E-17
P_02774,feaB,0.205753844,0.216560802,0.297758132
P_02775,C2-hpah,0.815384819,0.000213098,0.000551135
P_02776,C1-hpah,1.028432668,0.001234216,0.002853814
P_02777,,0.168709242,0.333583658,0.425430359
P_02778,steT_1,0.456983583,0.000659166,0.001588809
P_02779,,0.144494313,0.557160819,0.643440535
P_02780,feaR,0.916307564,6.70041E-19,5.14086E-18
P_02781,ucpA_1,0.013413768,0.948530627,0.960751371
P_00280,,0.229574422,0.106981136,0.162510519
P_02782,ucpA_2,-0.232652885,0.451983643,0.54285143
P_02784,,0.433333578,0.145299945,0.21159005
P_02785,puuB_2,0.604550293,9.39945E-08,3.5051E-07
P_02786,slyA_4,-0.40248465,0.099109691,0.152098084
P_02787,hpcH,-0.032414115,0.928893091,0.944850087
P_02788,hpcG,-0.112483762,0.726724272,0.790498597
P_02789,nicT_1,0.394688847,0.155905755,0.22486633
P_02790,hpcD,-0.151579518,0.781264201,0.830771771
P_02791,hpcB,0.031732846,0.891576324,0.915504836
P_02792,betB_1,0.127347323,0.374376791,0.467380554
P_00281,cdhR_2,0.277772734,0.028338731,0.050476715
P_02793,hpcE_1,0.581920807,0.146691886,0.213145218
P_02794,hpcE_2,0.333522543,0.321010281,0.412327216
P_02795,rhaR_3,-0.045132616,0.797071463,0.841964499
P_02796,,-0.222172352,0.326304792,0.417818653
P_02797,,-0.785084686,1.08331E-06,3.64639E-06
P_02798,ttgC,-3.776324027,9.1127E-267,1.9369E-264
P_02799,,-3.551656467,0,0
P_02800,tycC_1,-1.596691137,2.8727E-102,1.4988E-100
P_02801,,0.375235133,0.656533676,0.730276377
P_02802,,0.497702605,0.02570599,0.046237537
P_00282,,1.449974076,1.95949E-16,1.3122E-15
P_02803,lptB_3,0.162932133,0.46262242,0.553238189
P_02804,,-0.03059643,0.871198198,0.898922413
P_02805,arnT_3,-0.649402572,0.000482878,0.001189371
P_02806,arnT_4,-0.820364592,1.81763E-07,6.5813E-07
P_02807,ais_2,-0.457320748,0.008526386,0.016978809
P_02808,,0.181011062,0.02535367,0.045724846
P_02809,,-0.256045074,0.004352508,0.00910979
P_02810,,-0.463509681,0.002048435,0.004538984
P_02811,,-0.251357404,0.579553619,0.663221977
P_02812,,0.395452343,0.21117033,0.291335508
P_00283,kce,0.580822366,0.026339877,0.04725369
P_02813,,-0.348863397,0.004859282,0.010085865
P_02814,,-0.974130494,1.04579E-12,5.63546E-12
P_02815,rbsB_1,1.252145414,3.86295E-08,1.476E-07
P_02816,rbsA_1,0.046263697,0.809335056,0.851158858
P_02817,rbsC_1,1.003630162,0.000280706,0.000716307
P_02818,eltD_1,0.80684335,0.000218504,0.000564609
P_02819,xylB_2,0.722813054,0.000398448,0.00099292
P_02820,araB,-0.18608728,0.541730512,0.629477913
P_02821,golD_1,0.121017815,0.498469922,0.58935288
P_02822,cytR,-0.761964091,4.93763E-10,2.18482E-09
P_00028,,-3.731632168,7.7777E-64,2.31276E-62
P_00284,uspA2,1.393796424,5.86464E-92,2.71429E-90
P_02823,hdfR_1,-0.222495945,0.066151317,0.106971656
P_02824,,0.299860059,0.179070774,0.25349955
P_02825,,0.600882461,0.363304532,0.456637037
P_02826,,0.127789505,0.910370514,0.930309185
P_02827,,-2.036607522,0.05128592,0.085735477
P_02828,,-1.031182798,0.296503903,0.387087329
P_02829,cpg2,0.276687245,0.014554536,0.02774111
P_02830,dgcC_1,0.190733866,0.037773686,0.065513202
P_02831,rhtB_3,-0.097865233,0.46661878,0.557320536
P_02832,,-1.676971094,3.59669E-39,5.79815E-38
P_00285,,-0.01001401,0.956082129,0.967371025
P_02833,rubA2,-2.898031554,9.15983E-18,6.63741E-17
P_02834,hisC_3,-0.441055303,0.001205034,0.002789709
P_02835,decR_2,0.107328871,0.32492366,0.416328842
P_02836,mdeA,2.871589703,0,0
P_02837,,-0.044267781,0.605148085,0.684876824
P_02838,macB_1,-0.189381569,0.129213469,0.190975044
P_02839,macA_2,-0.306101049,0.104833566,0.159883029
P_02840,,-0.151493896,0.383570881,0.476681093
P_02841,dltA_1,-2.265935268,6.26598E-34,8.70714E-33
P_02842,tycC_2,-1.351759684,1.77478E-67,5.53559E-66
P_00286,fadB_1,0.766983041,5.50207E-33,7.36045E-32
P_02843,grsB,-2.407535553,1.3921E-214,2.1592E-212
P_02845,kefC_1,-0.181255911,0.090320391,0.140490793
P_02846,,-0.461431149,0.00036642,0.000917488
P_02847,trkI_3,-0.925517544,2.62892E-13,1.4806E-12
P_02848,rhaS_5,-0.010219255,0.909596126,0.930309185
P_02849,,0.853298095,1.6897E-22,1.50812E-21
P_02850,,0.56697126,0.004407257,0.009221016
P_02851,,-0.296049764,0.278370874,0.367680195
P_02852,yhhS_1,-0.526221952,5.73466E-05,0.000159909
P_02853,arfB,-0.899393866,2.98451E-07,1.0586E-06
P_00287,fadA_1,0.300137238,2.32859E-05,6.78365E-05
P_02854,,-0.528237543,0.043298026,0.073844688
P_02855,mrpF,-0.200920199,0.548457067,0.635677372
P_02856,mrpE,-0.681284128,0.003465967,0.00741655
P_02857,mrpD,-0.820685373,1.15595E-11,5.76369E-11
P_02858,mnhC1,-0.002998267,0.99252411,0.995125064
P_02859,ndhB,-0.199872065,0.029539461,0.052501384
P_02860,,0.403889672,3.84693E-06,1.22381E-05
P_02861,,-0.304599445,0.026816607,0.048018879
P_02862,,0.158279328,0.075803168,0.120441412
P_02863,mdtA_5,0.243303011,0.051278003,0.085735477
P_00288,,-0.388260902,0.007101907,0.01433621
P_02864,,-0.068359453,0.637081425,0.713267713
P_02865,,-0.879798062,8.48665E-06,2.61012E-05
P_02866,yknY_2,-0.076389253,0.604243497,0.684379994
P_02867,,0.450938867,7.77757E-09,3.15445E-08
P_02868,,0.468684768,0.002409958,0.005274885
P_02869,,0.147092017,0.059287028,0.097520279
P_02870,,-0.380970319,0.008320985,0.016604359
P_02871,gapN,0.383467012,8.67E-08,3.24151E-07
P_02872,yfeX_1,-0.188806385,0.373445832,0.466884015
P_02873,,-0.187586483,0.20168601,0.28072067
P_00289,topA_2,-0.554780859,1.32991E-15,8.5373E-15
P_02874,,-0.163937135,0.431001741,0.523385313
P_02875,,0.791967808,1.02929E-15,6.6521E-15
P_02876,,0.442609199,0.010315037,0.020224804
P_02877,,0.313862645,0.000286646,0.00072984
P_02878,nat,0.433004255,0.003295016,0.007063914
P_02879,,0.543101313,3.69121E-07,1.29328E-06
P_02880,higA-2,1.424849502,5.08568E-32,6.5441E-31
P_02881,higB-2,1.298180137,4.21096E-26,4.33095E-25
P_02882,nuoN,-0.81598147,6.85866E-24,6.48465E-23
P_02883,nuoM,-0.981533327,7.29948E-25,7.17324E-24
P_00290,,0.39336647,2.18256E-06,7.10882E-06
P_02884,nuoL,-1.104480977,9.93734E-51,2.128E-49
P_02885,nuoK,-1.518673272,2.43453E-12,1.27596E-11
P_02886,nuoJ,-1.006476703,2.69643E-13,1.51565E-12
P_02887,nuoI,-0.211414978,0.018281421,0.034219528
P_02888,nuoH,-0.646564614,1.49023E-11,7.39192E-11
P_02889,nuoG,-0.777996612,6.50788E-24,6.16316E-23
P_02890,nuoF,-0.578343613,4.59412E-14,2.69863E-13
P_02891,nuoE,-0.462506006,7.32271E-05,0.000200405
P_02892,nuoC,-0.492660597,8.25894E-09,3.34496E-08
P_02893,nuoB,-0.751052925,3.21193E-29,3.7466E-28
P_00291,,0.213717902,0.050377351,0.08441332
P_02894,ndhC,0.213914056,0.018085491,0.033874881
P_02895,aceA,0.786124151,4.84809E-21,4.07964E-20
P_02896,,0.248742402,0.011836998,0.022957936
P_02897,,-0.489739806,0.064290702,0.104522476
P_02898,roxA,-0.247104588,0.130584508,0.192604598
P_02899,purB_2,0.315403854,7.24475E-05,0.000198367
P_02900,hflD,0.063457346,0.590471504,0.672364278
P_02901,mnmA,-0.497792486,0.000156045,0.000409859
P_02902,nudJ,-0.241918398,0.248799964,0.334550842
P_02903,,0.715404589,0.511008882,0.600589796
P_00292,sulA_1,-0.086031997,0.507121258,0.596876312
P_02904,icd_1,-0.703805331,4.95329E-17,3.45406E-16
P_02905,icd_2,0.535889052,8.53985E-18,6.19598E-17
P_02906,,1.338051597,5.90103E-88,2.60508E-86
P_02907,clpS,0.917200996,1.35345E-41,2.36812E-40
P_02908,clpA,0.670149731,1.22187E-25,1.23024E-24
P_02909,,-0.214047867,0.358639446,0.451862081
P_02910,yadV_1,-0.091886247,0.653466044,0.727637102
P_02911,,0.313685677,0.004104757,0.008635338
P_02912,htrE_1,0.379642718,0.001278895,0.002949992
P_02913,yadV_2,-0.136217927,0.23663238,0.321123961
P_00293,lexA_1,0.333476587,0.000284957,0.000725863
P_02914,smf-1_1,0.034677613,0.919381847,0.937181602
P_02915,pdeG,-0.153491477,0.046923367,0.079343902
P_02916,,0.704029071,1.24385E-21,1.07345E-20
P_02917,,0.113630742,0.354481197,0.447507169
P_02918,gloA,-0.149493168,0.27695875,0.3661521
P_02919,ahpF,0.179439023,0.040498953,0.069650431
P_02920,ahpC_2,0.248077143,0.185802418,0.261930748
P_02921,xerC_5,0.523154074,2.45135E-09,1.03979E-08
P_02922,smc_1,0.294808975,0.095693618,0.147749711
P_02923,garB,0.538924314,3.00609E-15,1.89582E-14
P_00029,trpB_1,-3.341239216,0,0
P_00294,betI_1,-0.027448023,0.780827101,0.830460847
P_02924,,0.141829835,0.238199912,0.322640853
P_02925,gtaB,0.173154382,0.01119317,0.021812428
P_02926,,1.129673155,4.70442E-21,3.96456E-20
P_02927,smfA_1,0.34461615,0.200200357,0.27921017
P_02928,papH,-0.108302438,0.768180432,0.821731128
P_02929,papC,-0.094732798,0.505475631,0.595550122
P_02930,papD,0.382396709,0.283225482,0.372719798
P_02931,smfA_2,0.375077869,0.231229908,0.314760067
P_02932,yfcR,-0.016110287,0.961020393,0.971102874
P_02933,yfcQ,0.269517974,0.441965491,0.533731492
P_00295,nagZ,-1.052867916,4.38176E-15,2.73932E-14
P_02934,mrpA_2,0.306539892,0.279699379,0.36926495
P_02935,,0.439052943,0.001881516,0.004193405
P_02936,,0.144250219,0.375357712,0.468401371
P_02937,,0.319055535,0.253279883,0.339382033
P_02938,,0.225631652,0.022219441,0.040662427
P_02939,,0.404317793,0.001870751,0.004174277
P_02940,,0.060593952,0.854879504,0.885139098
P_02941,alkB,-0.574834591,0.00214303,0.004730326
P_02942,ada,0.45654839,1.02809E-06,3.48095E-06
P_02943,,0.303589443,0.00092138,0.002165356
P_00296,,-0.761799392,3.07325E-07,1.08873E-06
P_02944,modA,0.643830552,4.81791E-10,2.13844E-09
P_02945,modB,0.058159967,0.76689839,0.821124974
P_02946,btuD_3,-0.162602586,0.323623033,0.41503298
P_02947,,0.352485458,9.03596E-05,0.00024461
P_02948,ettA_2,0.051803734,0.670800088,0.742186563
P_02949,,0.345887979,0.000264751,0.000677701
P_02950,,-0.193448664,0.191673329,0.268886149
P_02951,,-0.687165103,0.071805897,0.115013688
P_02952,ygaZ,0.285993822,0.328044814,0.419911316
P_02953,,0.345363546,0.254664784,0.341158076
P_00297,rapA_2,0.213341219,0.016231405,0.030733102
P_02954,,-0.031176474,0.88203376,0.907329584
P_02955,arsB,-0.002748972,0.975491834,0.981305458
P_02956,arsC,-0.64153788,0.02005165,0.037137211
P_02957,,-0.191569078,0.375077634,0.468153663
P_02958,,0.216880577,0.548751626,0.635705608
P_02959,mgtB,0.206135832,0.208003938,0.287773642
P_02960,,0.567470407,0.166787515,0.238404371
P_02961,,0.165873361,0.373941274,0.467243408
P_02962,,0.465443809,2.57457E-13,1.45142E-12
P_02963,,0.750320441,8.74438E-15,5.38455E-14
P_00298,,-0.551770748,3.28299E-10,1.47081E-09
P_02964,,1.022811895,6.2048E-05,0.00017186
P_02966,,-1.134384284,4.2938E-06,1.3622E-05
P_02967,,-0.543912428,1.04607E-07,3.86567E-07
P_02968,,0.136759861,0.441749343,0.533726207
P_02969,,0.130663098,0.349706133,0.44245227
P_02970,pstB3,-0.623517512,0.036982314,0.064218306
P_02971,pstA,-0.24267452,0.217176537,0.298533208
P_02972,pstC,0.19039764,0.438017957,0.529887238
P_02973,pstS_2,-0.71071167,0.00139235,0.003186083
P_02974,hemH,0.419779875,2.29142E-08,8.952E-08
P_00299,,-0.762863233,2.77728E-08,1.07622E-07
P_02975,,0.958482497,1.59739E-28,1.81893E-27
P_02976,,1.025027485,3.30302E-35,4.71543E-34
P_02977,,0.781840184,1.72668E-06,5.69835E-06
P_02978,,1.262846531,0.035203804,0.061334132
P_02979,,0.598540358,0.016434223,0.031055648
P_02980,phrB,0.47282892,1.34141E-08,5.31654E-08
